C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_095.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_095.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_095.jpg, 0, 0, 0, 7.911685E-05
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_197.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_197.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_197.jpg, 0, 0, 0, 7.825887E-05
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_304.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_304.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_304.jpg, 0, 0.0623289, 0, 0.02935858
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_414.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_414.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_414.jpg, 0, 0.4190358, 0, 0.4001951
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_519.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_519.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_519.jpg, -0.1413225, 0.7076029, 0, 1.029465
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_622.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_622.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_622.jpg, -0.4544343, 1, 0, 2.136254
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_728.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_728.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_728.jpg, -0.8025918, 1, 0, 3.490209
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_833.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_833.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_833.jpg, -0.4894284, 1, 0, 4.662803
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_55_937.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_55_937.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_55_937.jpg, -0.2088609, 1, 0, 5.828296
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_045.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_045.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_045.jpg, 0, 1, 0, 6.969852
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_151.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_151.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_151.jpg, 0, 1, 0, 8.332391
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_254.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_254.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_254.jpg, -0.106896, 1, 0, 9.45376
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_357.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_357.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_357.jpg, -0.415965, 1, 0, 10.51603
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_463.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_463.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_463.jpg, -0.1302783, 0.9611506, 0, 11.71242
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_568.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_568.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_568.jpg, 0, 0.6120079, 0, 12.56451
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_673.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_673.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_673.jpg, 0, 0.5348425, 0, 12.72793
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_778.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_778.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_778.jpg, 0, 0.8170758, 0, 13.81147
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_887.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_887.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_887.jpg, 0, 0.5234818, 0, 14.68159
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_56_993.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_56_993.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_56_993.jpg, 0, 0.8406919, 0, 15.21184
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_095.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_095.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_095.jpg, -0.3070077, 0.5336842, 0, 15.78455
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_197.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_197.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_197.jpg, -0.1401594, 0.2281489, 0, 16.20165
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_305.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_305.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_305.jpg, -0.2585919, 0, 0, 15.98084
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_410.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_410.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_410.jpg, -0.4029177, 0.3517812, 0, 15.98968
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_520.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_520.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_520.jpg, -0.1069416, 0.2615799, 0, 16.21627
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_627.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_627.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_627.jpg, -0.1362744, 0.6152112, 0, 16.7132
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_736.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_736.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_736.jpg, -0.4661448, 0.2853408, 0, 16.93119
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_847.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_847.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_847.jpg, -0.7980369, 0.3942909, 0, 16.82622
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_57_954.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_57_954.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_57_954.jpg, -0.478747, 0.5404148, 0, 17.4582
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_057.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_057.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_057.jpg, -0.7893421, 0.2298197, 0, 17.45325
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_161.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_161.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_161.jpg, -0.6568603, 0, 0, 17.52585
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_270.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_270.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_270.jpg, -0.2996299, 0, 0, 17.38755
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_378.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_378.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_378.jpg, 0.08223779, 0, 0, 16.96813
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_488.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_488.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_488.jpg, 0.4130202, 0, 0, 16.56926
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_598.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_598.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_598.jpg, 0.2681871, 0, 0, 16.59811
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_702.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_702.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_702.jpg, 0, 0.1256121, 0, 16.09679
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_811.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_811.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_811.jpg, 0, 0.1579341, 0, 16.26485
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_58_911.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_58_911.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_58_911.jpg, 0, 0.1135341, 0, 16.48619
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_017.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_017.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_017.jpg, 0, 0.2729241, 0, 16.32415
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_119.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_119.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_119.jpg, 0, 0.07886732, 0, 16.6402
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_224.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_224.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_224.jpg, 0, 0.1429281, 0, 16.36506
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_332.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_332.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_332.jpg, 0, 0.2059872, 0, 16.29157
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_437.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_437.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_437.jpg, 0, 0.2007744, 0, 16.79617
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_539.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_539.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_539.jpg, 0, 0.3093444, 0, 16.56867
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_642.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_642.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_642.jpg, 0, 0.2210721, 0, 17.11586
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_753.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_753.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_753.jpg, 0, 0.5138691, 0, 17.38684
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_858.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_858.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_858.jpg, 0, 0.744159, 0, 17.79391
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_32_59_970.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_32_59_970.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_32_59_970.jpg, 0, 0.4083467, 0, 18.34997
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_077.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_077.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_077.jpg, 0, 0.1174436, 0, 18.81196
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_182.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_182.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_182.jpg, -0.3078975, 0, 0, 18.18593
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_288.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_288.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_288.jpg, -0.02848111, 0, 0, 17.90392
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_392.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_392.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_392.jpg, -0.1188987, 0, 0, 18.21971
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_495.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_495.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_495.jpg, -0.0556218, 0, 0, 17.50423
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_603.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_603.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_603.jpg, 0, 0.0801138, 0, 17.84654
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_710.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_710.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_710.jpg, 0, 0.2801577, 0, 17.96846
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_817.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_817.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_817.jpg, 0, 0.2874642, 0, 17.58576
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_00_925.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_00_925.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_00_925.jpg, 0, 0.3195528, 0, 18.30812
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_034.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_034.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_034.jpg, 0, 0, 0, 18.3124
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_143.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_143.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_143.jpg, -0.1204503, 0, 0, 17.62449
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_249.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_249.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_249.jpg, -0.1450965, 0, 0, 17.35379
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_355.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_355.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_355.jpg, 0, 0, 0, 17.69686
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_470.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_470.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_470.jpg, 0, 0.2131944, 0, 17.53683
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_573.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_573.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_573.jpg, 0, 0.1788321, 0, 17.24011
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_678.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_678.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_678.jpg, 0, 0.2534658, 0, 17.6746
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_787.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_787.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_787.jpg, -0.1625229, 0.1746834, 0, 17.89009
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_891.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_891.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_891.jpg, -0.2372274, 0, 0, 17.22416
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_01_996.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_01_996.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_01_996.jpg, 0, 0, 0, 17.5689
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_097.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_097.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_097.jpg, -0.3015213, 0, 0, 16.86268
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_200.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_200.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_200.jpg, -0.03212042, 0, 0, 17.2038
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_309.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_309.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_309.jpg, 0, 0.3281679, 0, 17.18099
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_424.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_424.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_424.jpg, 0, 0.2184465, 0, 16.99833
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_534.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_534.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_534.jpg, -0.3284439, 0.2173164, 0, 16.95707
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_645.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_645.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_645.jpg, -0.3699428, 0.2588154, 0, 17.51712
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_757.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_757.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_757.jpg, -0.2565309, 0.3943458, 0, 17.63163
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_859.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_859.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_859.jpg, 0, 0.2917827, 0, 17.51206
C:\Users\PC\Desktop\Data-self-driving\IMG\center_2023_07_12_23_33_02_963.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\left_2023_07_12_23_33_02_963.jpg, C:\Users\PC\Desktop\Data-self-driving\IMG\right_2023_07_12_23_33_02_963.jpg, 0, 0, 0, 17.93956
